SECClasS_Code;SECCLasS_Title;WBS_L1;WBS_Title_L1;WBS_L2;WBS_Title_L2;WBS_L3;WBS_Title_L3;WBS_Code;WBS_Title;Expected_lifespan;Unit of Measure;Conversion Factor (Kg/m3, Kg/m2, kg/m, kg/u);Unit_Cost;GWP A1-A3 (kgCo2e/m3, kgCo2e/m2, kgCo2e/m, kgCo2e/u);Concrete (%);Clay bricks (%);Ceramic Tiles (%);Ceramic (%);Wood (%);Glass (%);Plastics (%);Bituminous material (%);Copper (%);Aluminium (%);Steel (%);Metal (%);Stone (%);Cork (%);Expanded polystyrene (EPS) (%);Extruded polystyrene foam (XPS) (%);Asbestos (%);Gypsum (%);Adobe (%);Teste (%);Fiberglass (%)
Ss_32_46_50_05;Anchored mesh reinforcement systems - Anchored mesh reinforcement systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_50_50;Metal lathing casing systems - Metal lathing casing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_50_51;Metal lathing on framing systems - Metal lathing on framing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_50_52;Metal lathing on hangers, bearers and runners systems - Metal lathing on hangers, bearers and runners systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_50_53;Metal lathing on solid substrate systems - Metal lathing on solid substrate systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_65;Sistemas de revestimento de gesso - Plaster coating systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_65_15;Sistemas de gesso de argila - Clay plaster systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_65_55;Sistemas de gesso de várias camadas - Multicoat plaster systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_65_58;Sistemas de gesso de uma camada - One-coat plaster systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_46_65_90;Sistemas de gesso para ladrilhos e mosaicos - Tiling and mosaic plaster substrate systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80;Sistemas de impermeabilização e tanques - Waterproofing and tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03;Sistemas de impermeabilização aplicados - Applied waterproofing and tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_08;Sistemas pulverizados de líquido de tabuleiro de ponte - Bridge deck liquid sprayed systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_10;Sistemas de impermeabilização de lamas de argamassa cimentícia pré-misturada - Cementitious proprietary mortar slurry tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_12;Sistemas de impermeabilização de reboco misturado in situ - Cementitious site-batched-and-mixed mortar tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_14;Sistemas de impermeabilização líquida aplicada a frio - Cold-applied liquid waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_16;Sistemas de impermeabilização líquidos de sanduiche aplicado a frio - Cold-applied liquid sandwiched tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_18;Crystallization-active cementitious mortar dry shake tanking systems - Crystallization-active cementitious mortar dry shake tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_20;Crystallization-active cementitious mortar slurry tanking systems - Crystallization-active cementitious mortar slurry tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_50;Sistemas de tanques externos de asfalto mástique - Mastic asphalt external tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_52;Sistemas de tanques imprensados de asfalto mástique - Mastic asphalt sandwiched tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_54;Sistemas de revestimento de tanques de asfalto de mástique - Mastic asphalt tank lining systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_04_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_03_90;Sistemas de impermeabilização de túneis aplicados por spray - Tunnel spray-applied membrane systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79;Sistemas de impermeabilização de membrana - Sheeted waterproofing and tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_08;Sistemas de impermeabilização de pontes de membrana - Bridge deck sheet systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_30;Sistemas de impermeabilização externa de membrana de betume aderente - Fully bonded bitumen membrane external tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_32;Sistemas de impermeabilização em sanduíche de membrana de betume aderente - Fully bonded bitumen membrane sandwiched tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_33;Sistemas de impermeabilização de membrana de membrana flexível aderente - Fully bonded flexible sheet membrane waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_36;Sistemas de impermeabilização de membrana rígida de plástico - Hard rigid plastics sheet membrane waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_40;Sistemas de impermeabilização drenantes rígidos de plástico - High-density plastics studded membrane cavity drain waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_45;Sistemas de impermeabilização externos de bentonite - Loose-laid bentonite membrane external or sandwiched tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_75;Sistemas de impermeabilização externa de membrana de betume autoadesiva - Self-adhesive bitumen membrane external tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_77;Sistemas de impermeabilização de membrana de betume autoadesiva - Self-adhesive bitumen membrane sandwiched tanking systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_84;Sistemas de impermeabilização de membrana de aço - Steel membrane waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_86;Sistemas de impermeabilização de membrana apoiada em estrutura - Structure-supported sheet membrane waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_90;Sistemas de membrana de túneis - Tunnel sheet membrane systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_79_92;Sistemas de revestimento de painel revestido não aderente - Unbonded flexible sheet membrane waterproofing systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_90;Sistemas de revestimento de lagos e recursos de água - Water feature and pond sheet-lining systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_90_35;Sistemas de revestimento de lençóis freáticos apoiados no solo - Ground-supported water retention sheet-lining systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_32_80_90_85;Sistemasde revestimento de lençóis freáticos apoiados com estrutura - Structure-supported water retention sheet-lining systems;01_;Shell;01_04_;Facades;01_04_03_;External paints, coatings and renders;01_03_03_;External paints, coatings and renders;10;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35;Sistemas de escadas e rampas - Stair and ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10;Sistemas de estrutura de escada e rampa - Stair and ramp structure systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_25;Sistemas externos de escada e rampa - External stair and ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_25_34;Sistemas de rampa externa de suporte de solo - Ground bearing external ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_25_35;Sistemas de escadas externas de apoio ao solo - Ground bearing external stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_25_83;Sistemas de rampa externa suspensa - Suspended external ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_25_85;Sistemas de escadas externas suspensas - Suspended external stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30;Sistemas fixos de acesso utilitário - Fixed utilitarian access systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30_15;Sistemas de escada de escada - Companionway ladder systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30_40;Sistemas de escadas industriais - Industrial stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30_60;Sistemas de escadas fixas permanentemente na cobertura - Permanently-fixed roof ladder systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30_62;Sistemas de escada vertical fixos permanentemente - Permanently-fixed vertical ladder systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_30_95;Sistemas de passagem e plataformas - Working platform and walkway systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_40;Sistemas internos de escada e rampa - Internal stair and ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_40_20;Sistemas de escada interna curva - Curved internal stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_40_40;Sistemas de rampa interna - Internal ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;01_03_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_40_42;Sistemas de escadas internas - Internal stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_40_84;Sistemas de escadas internas retas - Straight internal stair systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_50;Sistemas de rampas marítimas e aquáticas - Marine and waterside ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_50_29;Sistemas de rampa fixa - Fixed ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_50_31;Sistemas de rampa de pontão flutuante - Floating pontoon ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_50_42;Sistemas de rampa de pontão integral - Integral pontoon ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_85;Sistemas estruturais de escada e rampa - Structural stair and ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_85_15;Sistemas de escada ou rampa de betão - Concrete stair or ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_85_35;Sistemas de escada ou rampa de aço pesado - Heavy steel stair or ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_85_65;Sistemas de escada ou rampa de betão pré-moldado - Precast concrete stair or ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_10_85_90;Sistemas de escada ou rampa de madeira - Timber stair or ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_30;Sistemas de abertura de escadas e rampas - Stair and ramp opening systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_30_15;Sistemas de envidraçado de escada e rampa de betão - Concrete stair and ramp glazing systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_30_15_15;Sistemas de envidraçado de escada de betão - Concrete stair tread glazing systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_40;Sistemas de cobertura e acabamento de escadas e rampas - Stair and ramp covering and finishing systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_40_82;Sistemas de carpete de escada - Stair carpeting systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_40_82_05;Sistemas de carpete com adesivo fixo de escada - Adhesive-fixed stair carpeting systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_35_95;Sistemas temporários de escada e rampa - Temporary stair and ramp systems;01_;Shell;01_03_;Non-load bearing elements;01_03_03_;Stairs and ramps;02_05_03_;Stairs and ramps;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37;Sistemas de túneis, elementos de reservatórios e torres - Tunnel, shaft, vessel and tower systems;02_;Core;02_05_;Sanitary systems;02_05_03_;Drainage system;02_05_03_;Drainage system;25;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37_14;Sistemas de calhas e tubos de queda - Chute systems;02_;Core;02_05_;Sanitary systems;02_05_03_;Drainage system;02_05_03_;Drainage system;25;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37_14_10;Sistemas de calhas - Bulk material chute systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37_14_25;Sistemas de rampa de fuga - Escape chute systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37_14_70;Sistemas de descarga de lixo e roupa - Refuse and linen chute systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_37_14_70_08;Sistemas de conduta de roupa embutidos - Built-in linen chute systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
